code,municipality,score,year,subject,treated,post,treat_post,baseline_score,low_baseline,triple
4316758,Santa Clara do Sul,276.36,2007,Matemática,0,0,0,284.4125,0,0
4316808,Santa Cruz do Sul,259.78,2007,Matemática,0,0,0,277.06,0,0
4316907,Santa Maria,258.13,2007,Matemática,0,0,0,270.0075,0,0
4316956,Santa Maria do Herval,271.78,2007,Matemática,1,0,0,290.365,0,0
4316972,Santa Margarida do Sul,209.6,2007,Matemática,0,0,0,252.86,1,0
4317004,Santana da Boa Vista,228.91,2007,Matemática,0,0,0,240.97,1,0
4317103,Sant'Ana do Livramento,237.14,2007,Matemática,0,0,0,250.275,1,0
4317202,Santa Rosa,247.31,2007,Matemática,0,0,0,270.305,0,0
4317251,Santa Tereza,,2007,Matemática,0,0,0,298.14,0,0
4317301,Santa Vitória do Palmar,247.02,2007,Matemática,1,0,0,239.61,1,0
4317400,Santiago,251.03,2007,Matemática,0,0,0,263.0475,0,0
4317509,Santo Ângelo,246.52,2007,Matemática,0,0,0,260.2575,1,0
4317558,Santo Antônio do Palma,262.67,2007,Matemática,0,0,0,267.3575,0,0
4317608,Santo Antônio da Patrulha,242.51,2007,Matemática,0,0,0,267.955,0,0
4317707,Santo Antônio das Missões,231.2,2007,Matemática,0,0,0,259.145,1,0
4317756,Santo Antônio do Planalto,254.14,2007,Matemática,0,0,0,269.45000000000005,0,0
4317806,Santo Augusto,251.66,2007,Matemática,0,0,0,262.945,0,0
4317905,Santo Cristo,270.94,2007,Matemática,0,0,0,280.7475,0,0
4317954,Santo Expedito do Sul,253.22,2007,Matemática,0,0,0,273.025,0,0
4318002,São Borja,241.23,2007,Matemática,0,0,0,247.0775,1,0
4318051,São Domingos do Sul,289.21,2007,Matemática,0,0,0,281.8975,0,0
4318101,São Francisco de Assis,237.58,2007,Matemática,0,0,0,235.9175,1,0
4318200,São Francisco de Paula,247.85,2007,Matemática,0,0,0,250.665,1,0
4318309,São Gabriel,233.16,2007,Matemática,0,0,0,246.1925,1,0
4318408,São Jerônimo,245.23,2007,Matemática,0,0,0,256.955,1,0
4318424,São João da Urtiga,241.58,2007,Matemática,0,0,0,270.5125,0,0
4318432,São João do Polêsine,258.65,2007,Matemática,0,0,0,286.72,0,0
4318440,São Jorge,269.95,2007,Matemática,0,0,0,261.30499999999995,1,0
4318457,São José das Missões,251.32,2007,Matemática,0,0,0,269.15500000000003,0,0
4318465,São José do Herval,226.55,2007,Matemática,0,0,0,275.05,0,0
4318481,São José do Hortêncio,275.37,2007,Matemática,1,0,0,288.51750000000004,0,0
4318499,São José do Inhacorá,257.02,2007,Matemática,0,0,0,,0,0
4318507,São José do Norte,244.09,2007,Matemática,1,0,0,259.2975,1,0
4318606,São José do Ouro,254.8,2007,Matemática,0,0,0,274.76,0,0
4318614,São José do Sul,280.14,2007,Matemática,1,0,0,272.265,0,0
4318622,São José dos Ausentes,251.21,2007,Matemática,0,0,0,251.92000000000002,1,0
4318705,São Leopoldo,254.65,2007,Matemática,1,0,0,262.5125,0,0
4318804,São Lourenço do Sul,261.91,2007,Matemática,1,0,0,278.795,0,0
4318903,São Luiz Gonzaga,257.62,2007,Matemática,0,0,0,261.3875,1,0
4319000,São Marcos,269.74,2007,Matemática,0,0,0,293.1125,0,0
4319109,São Martinho,272.07,2007,Matemática,0,0,0,277.43,0,0
4319125,São Martinho da Serra,247.31,2007,Matemática,0,0,0,,0,0
4319158,São Miguel das Missões,231.53,2007,Matemática,0,0,0,269.61,0,0
4319208,São Nicolau,241.84,2007,Matemática,0,0,0,254.625,1,0
4319307,São Paulo das Missões,275.45,2007,Matemática,0,0,0,284.695,0,0
4319356,São Pedro da Serra,275.4,2007,Matemática,1,0,0,273.54999999999995,0,0
4319364,São Pedro das Missões,,2007,Matemática,0,0,0,,0,0
4319372,São Pedro do Butiá,254.52,2007,Matemática,0,0,0,291.7675,0,0
4319406,São Pedro do Sul,261.36,2007,Matemática,0,0,0,264.2025,0,0
4319505,São Sebastião do Caí,267.46,2007,Matemática,0,0,0,263.9225,0,0
4319604,São Sepé,248.81,2007,Matemática,0,0,0,255.82750000000001,1,0
4319703,São Valentim,251.8,2007,Matemática,0,0,0,269.0475,0,0
4319711,São Valentim do Sul,272.57,2007,Matemática,0,0,0,290.6475,0,0
4319737,São Valério do Sul,,2007,Matemática,0,0,0,245.83499999999998,1,0
4319752,São Vendelino,261.58,2007,Matemática,1,0,0,290.555,0,0
4319802,São Vicente do Sul,263.72,2007,Matemática,0,0,0,262.9875,0,0
4319901,Sapiranga,259.12,2007,Matemática,1,0,0,277.77250000000004,0,0
4320008,Sapucaia do Sul,259.28,2007,Matemática,0,0,0,268.925,0,0
4320107,Sarandi,261.69,2007,Matemática,0,0,0,265.0,0,0
4320206,Seberi,257.77,2007,Matemática,0,0,0,278.505,0,0
4320230,Sede Nova,278.16,2007,Matemática,0,0,0,276.6425,0,0
4320263,Segredo,244.79,2007,Matemática,1,0,0,270.01,0,0
4320305,Selbach,290.23,2007,Matemática,0,0,0,287.625,0,0
4320321,Senador Salgado Filho,232.63,2007,Matemática,0,0,0,268.28499999999997,0,0
4320354,Sentinela do Sul,222.41,2007,Matemática,1,0,0,229.37,1,0
4320404,Serafina Corrêa,258.39,2007,Matemática,0,0,0,279.6825,0,0
4320453,Sério,273.28,2007,Matemática,0,0,0,260.0575,1,0
4320503,Sertão,256.87,2007,Matemática,0,0,0,260.6175,1,0
4320552,Sertão Santana,267.29,2007,Matemática,1,0,0,267.15999999999997,0,0
4320578,Sete de Setembro,253.17,2007,Matemática,0,0,0,278.165,0,0
4320602,Severiano de Almeida,260.34,2007,Matemática,0,0,0,292.7975,0,0
4320651,Silveira Martins,267.42,2007,Matemática,0,0,0,283.24,0,0
4320677,Sinimbu,275.25,2007,Matemática,0,0,0,275.19,0,0
4320701,Sobradinho,258.75,2007,Matemática,0,0,0,265.2925,0,0
4320800,Soledade,252.69,2007,Matemática,0,0,0,256.075,1,0
4320859,Tabaí,269.29,2007,Matemática,0,0,0,274.5875,0,0
4320909,Tapejara,261.96,2007,Matemática,0,0,0,267.5675,0,0
4321006,Tapera,255.93,2007,Matemática,0,0,0,264.74,0,0
4321105,Tapes,232.53,2007,Matemática,0,0,0,259.66499999999996,1,0
4321204,Taquara,251.41,2007,Matemática,1,0,0,254.595,1,0
4321303,Taquari,241.93,2007,Matemática,1,0,0,258.84,1,0
4321329,Taquaruçu do Sul,286.99,2007,Matemática,0,0,0,285.52,0,0
4321352,Tavares,239.03,2007,Matemática,0,0,0,250.535,1,0
4321402,Tenente Portela,248.7,2007,Matemática,0,0,0,253.49,1,0
4321436,Terra de Areia,245.44,2007,Matemática,0,0,0,282.2875,0,0
4321451,Teutônia,260.2,2007,Matemática,0,0,0,284.005,0,0
4321469,Tio Hugo,240.43,2007,Matemática,0,0,0,272.2075,0,0
4321477,Tiradentes do Sul,236.27,2007,Matemática,0,0,0,283.9075,0,0
4321493,Toropi,259.53,2007,Matemática,0,0,0,242.08749999999998,1,0
4321501,Torres,259.97,2007,Matemática,0,0,0,265.0675,0,0
4321600,Tramandaí,245.86,2007,Matemática,0,0,0,271.6275,0,0
4321626,Travesseiro,273.21,2007,Matemática,0,0,0,275.8225,0,0
4321634,Três Arroios,329.05,2007,Matemática,0,0,0,293.435,0,0
4321667,Três Cachoeiras,275.73,2007,Matemática,0,0,0,274.79,0,0
4321709,Três Coroas,266.49,2007,Matemática,0,0,0,281.4075,0,0
4321808,Três de Maio,253.1,2007,Matemática,0,0,0,264.6975,0,0
4321832,Três Forquilhas,253.12,2007,Matemática,0,0,0,263.8075,0,0
4321857,Três Palmeiras,236.06,2007,Matemática,0,0,0,265.375,0,0
4321907,Três Passos,256.74,2007,Matemática,0,0,0,276.645,0,0
4321956,Trindade do Sul,282.23,2007,Matemática,0,0,0,267.1225,0,0
4322004,Triunfo,239.11,2007,Matemática,0,0,0,248.135,1,0
4322103,Tucunduva,247.38,2007,Matemática,0,0,0,279.47749999999996,0,0
4322152,Tunas,247.22,2007,Matemática,0,0,0,260.325,1,0
4322186,Tupanci do Sul,254.81,2007,Matemática,0,0,0,294.8675,0,0
4322202,Tupanciretã,247.07,2007,Matemática,0,0,0,261.90250000000003,0,0
4322251,Tupandi,306.63,2007,Matemática,1,0,0,297.295,0,0
4322301,Tuparendi,270.05,2007,Matemática,0,0,0,265.695,0,0
4322327,Turuçu,257.89,2007,Matemática,1,0,0,283.5375,0,0
4322343,Ubiretama,268.75,2007,Matemática,0,0,0,256.1475,1,0
4322350,União da Serra,,2007,Matemática,0,0,0,267.9825,0,0
4322376,Unistalda,245.7,2007,Matemática,0,0,0,285.225,0,0
4322400,Uruguaiana,235.87,2007,Matemática,0,0,0,246.65,1,0
4322509,Vacaria,244.22,2007,Matemática,0,0,0,264.72249999999997,0,0
4322525,Vale Verde,258.51,2007,Matemática,0,0,0,270.515,0,0
4322533,Vale do Sol,270.15,2007,Matemática,0,0,0,270.97749999999996,0,0
4322541,Vale Real,276.27,2007,Matemática,0,0,0,290.5575,0,0
4322558,Vanini,288.47,2007,Matemática,0,0,0,293.3175,0,0
4322608,Venâncio Aires,261.73,2007,Matemática,0,0,0,269.6225,0,0
4322707,Vera Cruz,258.46,2007,Matemática,0,0,0,267.53,0,0
4322806,Veranópolis,263.28,2007,Matemática,0,0,0,275.505,0,0
4322855,Vespasiano Corrêa,264.3,2007,Matemática,1,0,0,279.6375,0,0
4322905,Viadutos,257.43,2007,Matemática,0,0,0,283.3825,0,0
4323002,Viamão,236.15,2007,Matemática,0,0,0,248.1,1,0
4323101,Vicente Dutra,236.29,2007,Matemática,0,0,0,240.8075,1,0
4323200,Victor Graeff,264.68,2007,Matemática,0,0,0,273.8225,0,0
4323309,Vila Flores,271.72,2007,Matemática,0,0,0,284.625,0,0
4323358,Vila Lângaro,268.02,2007,Matemática,0,0,0,279.46,0,0
4323408,Vila Maria,266.5,2007,Matemática,0,0,0,263.60749999999996,0,0
4323457,Vila Nova do Sul,255.22,2007,Matemática,0,0,0,244.41,1,0
4323507,Vista Alegre,238.96,2007,Matemática,0,0,0,278.615,0,0
4323606,Vista Alegre do Prata,245.86,2007,Matemática,0,0,0,271.9225,0,0
4323705,Vista Gaúcha,262.73,2007,Matemática,0,0,0,264.475,0,0
4323754,Vitória das Missões,260.23,2007,Matemática,0,0,0,271.16,0,0
4323770,Westfália,303.6,2007,Matemática,0,0,0,283.4925,0,0
4323804,Xangri-lá,254.97,2007,Matemática,0,0,0,265.4425,0,0
4300034,Aceguá,235.97,2007,Língua Portuguesa,0,0,0,258.8025,1,0
4300059,Água Santa,249.82,2007,Língua Portuguesa,0,0,0,273.90999999999997,0,0
4300109,Agudo,259.63,2007,Língua Portuguesa,1,0,0,283.125,0,0
4300208,Ajuricaba,255.25,2007,Língua Portuguesa,0,0,0,282.4875,0,0
4300307,Alecrim,244.69,2007,Língua Portuguesa,0,0,0,270.22,0,0
4300406,Alegrete,232.22,2007,Língua Portuguesa,0,0,0,255.27499999999998,1,0
4300455,Alegria,224.27,2007,Língua Portuguesa,0,0,0,248.785,1,0
4300471,Almirante Tamandaré do Sul,,2007,Língua Portuguesa,0,0,0,263.03499999999997,0,0
4300505,Alpestre,238.93,2007,Língua Portuguesa,0,0,0,253.365,1,0
4300554,Alto Alegre,244.96,2007,Língua Portuguesa,0,0,0,268.0275,0,0
4300570,Alto Feliz,267.46,2007,Língua Portuguesa,1,0,0,272.85,0,0
4300604,Alvorada,230.23,2007,Língua Portuguesa,0,0,0,249.875,1,0
4300638,Amaral Ferrador,213.94,2007,Língua Portuguesa,0,0,0,243.3175,1,0
4300646,Ametista do Sul,240.58,2007,Língua Portuguesa,0,0,0,260.3375,1,0
4300661,André da Rocha,,2007,Língua Portuguesa,0,0,0,,0,0
4300703,Anta Gorda,241.87,2007,Língua Portuguesa,0,0,0,275.6625,0,0
4300802,Antônio Prado,243.69,2007,Língua Portuguesa,0,0,0,278.4175,0,0
4300851,Arambaré,236.98,2007,Língua Portuguesa,0,0,0,261.385,1,0
4300877,Araricá,228.13,2007,Língua Portuguesa,1,0,0,267.5125,0,0
4300901,Aratiba,250.48,2007,Língua Portuguesa,0,0,0,272.885,0,0
4301008,Arroio do Meio,242.83,2007,Língua Portuguesa,0,0,0,278.38,0,0
4301057,Arroio do Sal,247.79,2007,Língua Portuguesa,0,0,0,259.7175,1,0
4301073,Arroio do Padre,221.91,2007,Língua Portuguesa,0,0,0,276.6875,0,0
4301107,Arroio dos Ratos,216.81,2007,Língua Portuguesa,0,0,0,258.9475,1,0
4301206,Arroio do Tigre,251.71,2007,Língua Portuguesa,1,0,0,273.1425,0,0
4301305,Arroio Grande,236.78,2007,Língua Portuguesa,1,0,0,252.03,1,0
4301404,Arvorezinha,226.29,2007,Língua Portuguesa,0,0,0,254.0325,1,0
4301503,Augusto Pestana,236.53,2007,Língua Portuguesa,0,0,0,287.62,0,0
4301552,Áurea,232.88,2007,Língua Portuguesa,0,0,0,287.3,0,0
4301602,Bagé,233.85,2007,Língua Portuguesa,0,0,0,259.52750000000003,1,0
4301636,Balneário Pinhal,225.03,2007,Língua Portuguesa,0,0,0,248.6575,1,0
4301651,Barão,244.74,2007,Língua Portuguesa,1,0,0,286.47749999999996,0,0
4301701,Barão de Cotegipe,247.83,2007,Língua Portuguesa,0,0,0,261.39,1,0
4301750,Barão do Triunfo,229.53,2007,Língua Portuguesa,0,0,0,247.54500000000002,1,0
4301800,Barracão,219.89,2007,Língua Portuguesa,0,0,0,260.42,1,0
4301859,Barra do Guarita,223.19,2007,Língua Portuguesa,0,0,0,245.8625,1,0
4301875,Barra do Quaraí,220.07,2007,Língua Portuguesa,0,0,0,246.0125,1,0
4301909,Barra do Ribeiro,238.91,2007,Língua Portuguesa,0,0,0,248.1525,1,0
4301925,Barra do Rio Azul,,2007,Língua Portuguesa,0,0,0,291.45500000000004,0,0
4301958,Barra Funda,241.45,2007,Língua Portuguesa,0,0,0,280.58500000000004,0,0
4302006,Barros Cassal,228.41,2007,Língua Portuguesa,0,0,0,242.02249999999998,1,0
4302055,Benjamin Constant do Sul,215.81,2007,Língua Portuguesa,0,0,0,250.905,1,0
4302105,Bento Gonçalves,250.19,2007,Língua Portuguesa,0,0,0,278.49,0,0
4302154,Boa Vista das Missões,241.39,2007,Língua Portuguesa,0,0,0,272.745,0,0
4302204,Boa Vista do Buricá,258.65,2007,Língua Portuguesa,0,0,0,283.9475,0,0
4302220,Boa Vista do Cadeado,227.37,2007,Língua Portuguesa,0,0,0,232.07,1,0
4302238,Boa Vista do Incra,216.19,2007,Língua Portuguesa,0,0,0,263.09000000000003,0,0
4302253,Boa Vista do Sul,240.2,2007,Língua Portuguesa,0,0,0,276.225,0,0
4302303,Bom Jesus,235.07,2007,Língua Portuguesa,0,0,0,262.40999999999997,0,0
4302352,Bom Princípio,246.3,2007,Língua Portuguesa,1,0,0,294.6,0,0
4302378,Bom Progresso,211.48,2007,Língua Portuguesa,0,0,0,272.47,0,0
4302402,Bom Retiro do Sul,238.15,2007,Língua Portuguesa,1,0,0,279.4075,0,0
4302451,Boqueirão do Leão,243.35,2007,Língua Portuguesa,0,0,0,260.3675,1,0
4302501,Bossoroca,234.95,2007,Língua Portuguesa,0,0,0,250.0275,1,0
4302584,Bozano,234.86,2007,Língua Portuguesa,0,0,0,283.14,0,0
4302600,Braga,237.8,2007,Língua Portuguesa,0,0,0,266.14,0,0
4302659,Brochier,248.14,2007,Língua Portuguesa,1,0,0,317.675,0,0
4302709,Butiá,233.37,2007,Língua Portuguesa,1,0,0,227.42000000000002,1,0
4302808,Caçapava do Sul,242.35,2007,Língua Portuguesa,0,0,0,254.54250000000002,1,0
4302907,Cacequi,229.81,2007,Língua Portuguesa,0,0,0,243.95499999999998,1,0
4303004,Cachoeira do Sul,241.98,2007,Língua Portuguesa,1,0,0,259.44,1,0
4303103,Cachoeirinha,232.52,2007,Língua Portuguesa,0,0,0,254.6925,1,0
4303202,Cacique Doble,229.89,2007,Língua Portuguesa,0,0,0,268.835,0,0
4303301,Caibaté,249.41,2007,Língua Portuguesa,0,0,0,253.8675,1,0
4303400,Caiçara,250.65,2007,Língua Portuguesa,0,0,0,263.9725,0,0
4303509,Camaquã,238.29,2007,Língua Portuguesa,1,0,0,257.87,1,0
4303558,Camargo,271.05,2007,Língua Portuguesa,0,0,0,277.94500000000005,0,0
4303608,Cambará do Sul,231.16,2007,Língua Portuguesa,0,0,0,253.89499999999998,1,0
4303673,Campestre da Serra,238.54,2007,Língua Portuguesa,0,0,0,280.15999999999997,0,0
4303707,Campina das Missões,246.57,2007,Língua Portuguesa,0,0,0,276.8675,0,0
4303806,Campinas do Sul,250.21,2007,Língua Portuguesa,0,0,0,287.3275,0,0
4303905,Campo Bom,248.49,2007,Língua Portuguesa,1,0,0,277.98,0,0
4304002,Campo Novo,232.96,2007,Língua Portuguesa,0,0,0,250.65,1,0
4304101,Campos Borges,237.93,2007,Língua Portuguesa,0,0,0,248.02749999999997,1,0
4304200,Candelária,233.96,2007,Língua Portuguesa,0,0,0,257.2225,1,0
4304309,Cândido Godói,,2007,Língua Portuguesa,0,0,0,277.0475,0,0
4304358,Candiota,250.56,2007,Língua Portuguesa,0,0,0,256.425,1,0
4304408,Canela,234.09,2007,Língua Portuguesa,0,0,0,265.1925,0,0
4304507,Canguçu,226.86,2007,Língua Portuguesa,0,0,0,286.52250000000004,0,0
4304606,Canoas,238.49,2007,Língua Portuguesa,1,0,0,262.84000000000003,0,0
4304614,Canudos do Vale,227.41,2007,Língua Portuguesa,0,0,0,261.0825,1,0
4304622,Capão Bonito do Sul,201.01,2007,Língua Portuguesa,0,0,0,252.98250000000002,1,0
4304630,Capão da Canoa,244.6,2007,Língua Portuguesa,0,0,0,264.2625,0,0
4304655,Capão do Cipó,206.72,2007,Língua Portuguesa,0,0,0,260.1325,1,0
4304663,Capão do Leão,235.48,2007,Língua Portuguesa,1,0,0,257.65,1,0
4304671,Capivari do Sul,245.37,2007,Língua Portuguesa,0,0,0,265.8975,0,0
4304689,Capela de Santana,241.41,2007,Língua Portuguesa,1,0,0,260.0325,1,0
4304697,Capitão,254.08,2007,Língua Portuguesa,0,0,0,275.08000000000004,0,0
4304705,Carazinho,237.76,2007,Língua Portuguesa,0,0,0,258.59749999999997,1,0
4304713,Caraá,228.86,2007,Língua Portuguesa,0,0,0,223.9,1,0
4304804,Carlos Barbosa,243.42,2007,Língua Portuguesa,0,0,0,285.27,0,0
4304903,Casca,245.65,2007,Língua Portuguesa,0,0,0,270.7,0,0
4304952,Caseiros,239.79,2007,Língua Portuguesa,0,0,0,258.97,1,0
4305009,Catuípe,247.41,2007,Língua Portuguesa,0,0,0,271.6225,0,0
4305108,Caxias do Sul,247.38,2007,Língua Portuguesa,1,0,0,268.43,0,0
4305116,Centenário,244.45,2007,Língua Portuguesa,0,0,0,286.9775,0,0
4305124,Cerrito,222.05,2007,Língua Portuguesa,0,0,0,267.835,0,0
4305132,Cerro Branco,241.28,2007,Língua Portuguesa,0,0,0,271.105,0,0
4305157,Cerro Grande,236.32,2007,Língua Portuguesa,0,0,0,279.815,0,0
4305173,Cerro Grande do Sul,233.85,2007,Língua Portuguesa,1,0,0,264.0375,0,0
4305207,Cerro Largo,245.04,2007,Língua Portuguesa,0,0,0,286.55,0,0
4305306,Chapada,239.6,2007,Língua Portuguesa,0,0,0,270.98249999999996,0,0
4305355,Charqueadas,237.89,2007,Língua Portuguesa,0,0,0,261.0675,1,0
4305371,Charrua,235.32,2007,Língua Portuguesa,0,0,0,275.225,0,0
4305405,Chiapetta,240.53,2007,Língua Portuguesa,0,0,0,261.68,1,0
4305439,Chuí,243.22,2007,Língua Portuguesa,1,0,0,,0,0
4305447,Chuvisca,247.11,2007,Língua Portuguesa,1,0,0,260.015,1,0
4305454,Cidreira,245.46,2007,Língua Portuguesa,0,0,0,258.90999999999997,1,0
4305504,Ciríaco,242.77,2007,Língua Portuguesa,0,0,0,256.21250000000003,1,0
4305587,Colinas,268.76,2007,Língua Portuguesa,0,0,0,288.32,0,0
4305603,Colorado,247.76,2007,Língua Portuguesa,0,0,0,291.46000000000004,0,0
4305702,Condor,247.27,2007,Língua Portuguesa,0,0,0,268.6075,0,0
4305801,Constantina,232.31,2007,Língua Portuguesa,0,0,0,268.3375,0,0
4305835,Coqueiro Baixo,249.48,2007,Língua Portuguesa,0,0,0,296.775,0,0
4305850,Coqueiros do Sul,234.38,2007,Língua Portuguesa,0,0,0,235.36,1,0
4305871,Coronel Barros,231.5,2007,Língua Portuguesa,0,0,0,287.375,0,0
4305900,Coronel Bicaco,234.57,2007,Língua Portuguesa,0,0,0,251.2725,1,0
4305934,Coronel Pilar,234.6,2007,Língua Portuguesa,0,0,0,274.95500000000004,0,0
4305959,Cotiporã,242.43,2007,Língua Portuguesa,0,0,0,279.155,0,0
4305975,Coxilha,217.2,2007,Língua Portuguesa,0,0,0,262.2375,0,0
4306007,Crissiumal,244.36,2007,Língua Portuguesa,0,0,0,277.26,0,0
4306056,Cristal,234.63,2007,Língua Portuguesa,0,0,0,262.325,0,0
4306072,Cristal do Sul,219.02,2007,Língua Portuguesa,0,0,0,239.67000000000002,1,0
4306106,Cruz Alta,228.47,2007,Língua Portuguesa,0,0,0,255.2525,1,0
4306130,Cruzaltense,242.45,2007,Língua Portuguesa,0,0,0,287.585,0,0
4306205,Cruzeiro do Sul,248.39,2007,Língua Portuguesa,1,0,0,264.855,0,0
4306304,David Canabarro,233.49,2007,Língua Portuguesa,0,0,0,268.75,0,0
4306320,Derrubadas,235.59,2007,Língua Portuguesa,0,0,0,286.65999999999997,0,0
4306353,Dezesseis de Novembro,,2007,Língua Portuguesa,0,0,0,257.25250000000005,1,0
4306379,Dilermando de Aguiar,,2007,Língua Portuguesa,0,0,0,,0,0
4306403,Dois Irmãos,263.27,2007,Língua Portuguesa,1,0,0,281.48,0,0
4306429,Dois Irmãos das Missões,216.42,2007,Língua Portuguesa,0,0,0,,0,0
4306452,Dois Lajeados,249.34,2007,Língua Portuguesa,0,0,0,296.695,0,0
4306502,Dom Feliciano,229.75,2007,Língua Portuguesa,1,0,0,267.5075,0,0
4306551,Dom Pedro de Alcântara,251.36,2007,Língua Portuguesa,0,0,0,269.84,0,0
4306601,Dom Pedrito,232.43,2007,Língua Portuguesa,0,0,0,249.8275,1,0
4306700,Dona Francisca,270.13,2007,Língua Portuguesa,1,0,0,274.475,0,0
4306734,Doutor Maurício Cardoso,232.49,2007,Língua Portuguesa,0,0,0,261.805,0,0
4306759,Doutor Ricardo,231.12,2007,Língua Portuguesa,0,0,0,,0,0
4306767,Eldorado do Sul,222.34,2007,Língua Portuguesa,0,0,0,259.9975,1,0
4306809,Encantado,256.39,2007,Língua Portuguesa,0,0,0,280.855,0,0
4306908,Encruzilhada do Sul,245.23,2007,Língua Portuguesa,0,0,0,256.9325,1,0
4306924,Engenho Velho,238.43,2007,Língua Portuguesa,0,0,0,227.77,1,0
4306932,Entre-Ijuís,231.57,2007,Língua Portuguesa,0,0,0,262.28499999999997,0,0
4306957,Entre Rios do Sul,252.75,2007,Língua Portuguesa,0,0,0,291.59000000000003,0,0
4306973,Erebango,239.45,2007,Língua Portuguesa,0,0,0,266.5475,0,0
4307005,Erechim,248.63,2007,Língua Portuguesa,0,0,0,276.5175,0,0
4307054,Ernestina,,2007,Língua Portuguesa,0,0,0,262.69,0,0
4307104,Herval,240.46,2007,Língua Portuguesa,0,0,0,258.245,1,0
4307203,Erval Grande,240.66,2007,Língua Portuguesa,0,0,0,262.9125,0,0
4307302,Erval Seco,237.36,2007,Língua Portuguesa,0,0,0,271.1925,0,0
4307401,Esmeralda,241.31,2007,Língua Portuguesa,0,0,0,255.6775,1,0
4307450,Esperança do Sul,208.06,2007,Língua Portuguesa,0,0,0,249.405,1,0
4307500,Espumoso,232.99,2007,Língua Portuguesa,0,0,0,274.885,0,0
4307559,Estação,229.69,2007,Língua Portuguesa,0,0,0,269.89,0,0
4307609,Estância Velha,239.66,2007,Língua Portuguesa,1,0,0,271.89,0,0
4307708,Esteio,242.78,2007,Língua Portuguesa,0,0,0,255.48250000000002,1,0
4307807,Estrela,254.06,2007,Língua Portuguesa,1,0,0,272.0675,0,0
4307815,Estrela Velha,255.58,2007,Língua Portuguesa,1,0,0,259.7125,1,0
4307831,Eugênio de Castro,228.43,2007,Língua Portuguesa,0,0,0,275.15250000000003,0,0
4307864,Fagundes Varela,245.48,2007,Língua Portuguesa,0,0,0,262.72249999999997,0,0
4307906,Farroupilha,247.57,2007,Língua Portuguesa,0,0,0,289.96500000000003,0,0
4308003,Faxinal do Soturno,250.19,2007,Língua Portuguesa,0,0,0,270.95,0,0
4308052,Faxinalzinho,238.34,2007,Língua Portuguesa,0,0,0,238.07999999999998,1,0
4308078,Fazenda Vilanova,225.75,2007,Língua Portuguesa,0,0,0,266.7075,0,0
4308102,Feliz,268.34,2007,Língua Portuguesa,1,0,0,292.92,0,0
4308201,Flores da Cunha,254.77,2007,Língua Portuguesa,0,0,0,287.8225,0,0
4308250,Floriano Peixoto,265.77,2007,Língua Portuguesa,0,0,0,289.125,0,0
4308300,Fontoura Xavier,231.19,2007,Língua Portuguesa,0,0,0,256.0175,1,0
4308409,Formigueiro,247.88,2007,Língua Portuguesa,0,0,0,247.4175,1,0
4308433,Forquetinha,222.68,2007,Língua Portuguesa,1,0,0,258.475,1,0
4308458,Fortaleza dos Valos,235.59,2007,Língua Portuguesa,0,0,0,260.8175,1,0
4308508,Frederico Westphalen,247.49,2007,Língua Portuguesa,0,0,0,281.63,0,0
4308607,Garibaldi,261.13,2007,Língua Portuguesa,0,0,0,277.8825,0,0
4308656,Garruchos,232.34,2007,Língua Portuguesa,0,0,0,263.995,0,0
4308706,Gaurama,252.19,2007,Língua Portuguesa,0,0,0,277.07,0,0
4308805,General Câmara,260.07,2007,Língua Portuguesa,0,0,0,238.71249999999998,1,0
